score,SMILES,Name
0.83,Nc1ccc2nc([C@H](N)CCO)n(CCc3nnn[nH]3)c(=O)c2c1,4880181_19090380_1742215
0.816,NC[C@@H](N)c1nc2cc(N)ncc2c(=O)n1CCNC1COC1,39066342_82488584_19363627
0.812,CN[C@@H](CO)c1nc2nc(OC)cnc2c(=O)n1C(=N)CN1CC[C@H](O)C1,84307806_203414649_2384916
0.796,CN(C)C[C@H](N)c1nc2nc(N)ccc2c(=O)n1C(=N)CN1CC[C@H](O)C1,39066311_203414649_19366520
0.802,CC(=O)Nc1ccc2nc([C@H]3CNC[C@H]3O)n(-c3ncn(CCO)n3)c(=O)c2c1,4640612_19088805_14507981
0.846,C[C@@H](O)[C@@H](N)c1nc2c(=O)[nH]c(N)nc2c(=O)n1C(=N)CN1CC[C@H](O)C1,4876898_203414649_895399
0.846,O=C(CN1CCOCC1)n1c([C@@H](O)CCO)nc2[nH]c(=O)ccc2c1=O,84252933_20436848_2559503
0.816,C[C@@H](O)[C@@H](N)c1nc2ccc3cn[nH]c3c2c(=O)n1C(=O)[C@@H]1CNC(=O)C1,112588_4301264_895399
0.796,NC(=O)NCc1nc2nc3ncnn3cc2c(=O)n1CC[C@H](O)CO,211735994_34273813_1464311
0.894,O=c1c2c(ccc3cn[nH]c32)nc(C(O)O)n1-c1ncn(CCO)n1,112588_19088805_6660936
0.824,N#Cc1cc2c(=O)n(C(=O)CN3CCOCC3)c([C@@H]3CNC(=O)CN3)nc2[nH]c1=O,3888503_20436848_76576478
0.836,COc1cnc2nc([C@]3(O)C[C@H](O)C3)n(C(=O)CN3CCOCC3)c(=O)c2n1,95757573_20436848_1083812835
0.804,COc1ccc2nc([C@@H](N)CC(N)=O)n(C(=N)CN3CC[C@H](O)C3)c(=O)c2c1,1715572_203414649_1532556
0.82,C[C@H](NC(=O)CN)c1nc2ccc(O)cc2c(=O)n1C(=O)CN1CCOCC1,2166823_20436848_1730665
0.82,O=C(CN1CCOCC1)n1c([C@@H]2C[C@H](O)CN2)nc2ccc(O)cc2c1=O,2166823_20436848_901736
0.828,COc1ccc2nc([C@H](C)NC(=O)CN)n(C(=O)CN3CCOCC3)c(=O)c2c1,1715572_20436848_1730665
0.798,Cn1c(=O)c2c(=O)n(C(=O)CN3CCOCC3)c([C@H](N)CCC(N)=O)nc2n(C)c1=O,26895819_20436848_1532609
0.857,NC[C@H](O)Cc1nc2ncc(C(=O)O)cc2c(=O)n1CCN1CCNC1=O,4202689_164791_901811
0.787,COc1cncc2nc([C@H](N)[C@@H](C)O)n(C(=O)CN3CCOCC3)c(=O)c12,35270322_20436848_895399
0.836,COc1ccc2nc([C@@H]3C[C@H](N)CN3)n(C(=O)CN3CCOCC3)c(=O)c2c1,1715572_20436848_95093504
0.881,NCC[C@H](O)c1nc2ccc3cn[nH]c3c2c(=O)n1CCN1CCNC1=O,112588_164791_2019611
0.85,COc1ccc2c(=O)n(C(=O)CN3CCOCC3)c([C@@H](N)[C@@H](C)O)nc2c1OC,36404812_20436848_895103
0.854,Cc1cc2nc([C@@H](O)CCN)n(CCNC3COC3)c(=O)c2cc1O,96028999_82488584_2019611
0.825,COCc1ncc2c(=O)n(C(=N)CN3CC[C@H](O)C3)c([C@H](N)CN)nc2n1,95883519_203414649_19363627
0.793,COC(=O)c1ccc2nc([C@H](O)[C@@H](C)O)n(C3[C@H]4CS(=O)(=O)C[C@H]34)c(=O)c2c1,14985552_211858069_1695857
0.837,CC(=O)Nc1ccc2nc([C@H](N)[C@@H](C)O)n(C(=O)[C@H]3CCCNC3=O)c(=O)c2c1,4640612_5382647_895399
0.824,C[C@@H](O)[C@@H](N)c1nc2ncc(C(=O)O)cc2c(=O)n1CCc1nnn[nH]1,4202689_19090380_895399
0.725,COC(=O)c1ccc2nc(C(O)O)n([C@@H](CO)C(=O)O)c(=O)c2c1,14985552_895034_6660936
0.838,O=C1N=C(n2c(CNCCO)nc3ncc(C(=O)O)cc3c2=O)N=C2N=CN=C12,4202689_3640894_1733659
0.824,N=C(CN1CC[C@H](O)C1)n1c([C@H]2C[C@H](O)CN2)nc2ccc(O)cc2c1=O,2166823_203414649_895457
0.832,NC[C@H](O)Cc1nc2cc(C(=O)O)c(N)cc2c(=O)n1C1CN(CCO)C1,330106_82601602_901811
0.843,COC(=O)c1ccc2nc([C@H](O)[C@H](O)CO)n(CCN3CCNC3=O)c(=O)c2c1,14985552_164791_901063
0.791,Cc1cc2nc([C@@H](CN)CO)n(C(=O)[C@@H]3CNCCN3)c(=O)c2cc1O,96028999_20268617_12502811
0.828,C[C@@H](O)[C@H](N)c1nc2[nH]c(=S)ncc2c(=O)n1C(=N)CN1CC[C@H](O)C1,6223297_203414649_895103
0.81,CC(=O)Nc1ccc2nc([C@H](N)CN)n(C(=O)CS(C)(=O)=O)c(=O)c2c1,4640612_2165154_19363627
0.793,COC(=O)[C@H](O)Cc1nc2ncc(C(=O)O)cc2c(=O)n1CCNC1COC1,4202689_82488584_14585674
0.807,COc1cnc2c(=O)n(C(=N)CN3CC[C@H](O)C3)c([C@@H](O)CCO)nc2n1,84307806_203414649_2559503
0.843,O=c1c2c(ccc3cn[nH]c32)nc([C@H]2NCC[C@@H]2O)n1CCNC1COC1,112588_82488584_4096639
0.834,NC[C@@H](N)c1nc2cc(=O)[nH]cc2c(=O)n1CCNC1COC1,14982074_82488584_19363627
0.831,COc1cnc2nc(C3(O)CNC3)n(CCNC3COC3)c(=O)c2n1,95757573_82488584_95532446
0.828,N=C(CN1CC[C@H](O)C1)n1c([C@H]2CNCCN2)nc2ccc(N)cc2c1=O,4880181_203414649_19371708
0.776,C[C@](N)(CO)c1nc2c(nnc3ccnn32)c(=O)n1C(=N)CN1CC[C@H](O)C1,38700997_203414649_2042820
0.812,N=C(CN1CC[C@H](O)C1)n1c([C@H](CO)NC(N)=O)nc2ncc(C(=O)O)cc2c1=O,4202689_203414649_2626461
0.833,C[C@@H](O)[C@@H](N)c1nc2ccc(C(=O)O)cc2c(=O)n1C(=O)[C@@H]1CNC(=O)C1,33494531_4301264_895399
0.809,NC[C@H](O)c1nc2ccc3cn[nH]c3c2c(=O)n1C(=O)[C@@H]1CNCCO1,112588_19686020_2034711
0.865,COC(=O)c1ccc2nc([C@H](N)CN)n(C(=O)[C@H]3CNC(=O)C3)c(=O)c2c1,14985552_4301265_19363627
0.855,Cn1c(=O)c2c(=O)n(-c3ncn(CCO)n3)c(C[C@@H](O)CN)nc2n(C)c1=O,26895819_19088805_901811
0.824,C[C@@H](O)[C@@H](N)c1nc2ccc(C(=O)O)cc2c(=O)n1C(=O)[C@@H]1CNCCN1,33494531_20268617_895399
0.828,NC(=O)[C@@H](N)Cc1nc2cc(C(=O)O)c(N)cc2c(=O)n1CCNC1COC1,330106_82488584_2516163
0.787,CN[C@@H](CO)c1nc2ccc(NC(C)=O)cc2c(=O)n1C[C@@H]1CO[C@@H](CO)CO1,4640612_1875388930_2384916
0.862,COc1ccc2nc([C@@H]3NCC[C@H]3O)n(C(=N)CN3CC[C@H](O)C3)c(=O)c2c1,1715572_203414649_895590
0.8,Cc1cc2nc([C@@H](N)CCC(N)=O)n(C(=N)CN3CC[C@H](O)C3)c(=O)c2cc1O,96028999_203414649_1532526
0.859,COc1ccc2nc([C@H]3CNCCN3)n(C(=N)CN3CC[C@H](O)C3)c(=O)c2c1,1715572_203414649_19371708
0.861,CN[C@@H](CO)c1nc2ncc(C)cc2c(=O)n1C(=N)CN1CC[C@H](O)C1,26441149_203414649_2384916
0.846,COc1cnc2nc([C@@H](N)[C@H](C)O)n(C(=O)CN3CCOCC3)c(=O)c2n1,95757573_20436848_1747072
0.828,C[C@@H](O)[C@@H](N)c1nc2ncc(C(=O)O)cc2c(=O)n1C(=O)[C@@H]1CCC(=O)N1,4202689_4403946_895399
0.806,COc1nccc2c(=O)n(C(=O)CN3CCOCC3)c([C@@H](O)CCO)nc12,72319657_20436848_2559503
0.826,CC(=O)Nc1ccc2nc([C@@H]3CNC[C@H]3O)n(-c3ncn(CCO)n3)c(=O)c2c1,4640612_19088805_14507986
0.8,Cc1cc2nc([C@H](N)[C@@H](C)O)n(C(=O)CN3CCOCC3)c(=O)c2cn1,34337536_20436848_895399
0.804,O=C(O)c1ccc2c(=O)n(CCNC3COC3)c(C3(O)CNC3)nc2n1,95769067_82488584_95532446
0.778,COC(=O)c1ccc2nc([C@@H](N)CCO)n(C[C@H](O)CN(C)C)c(=O)c2c1,14985552_19255181_895146
0.823,COc1ccc2nc([C@@H](N)CCO)n(C(=O)[C@H]3[C@@H]4CNC[C@@H]43)c(=O)c2c1,1715572_103523515_895146
0.833,COc1cc(OC)c2c(=O)n(C(=N)CN3CC[C@H](O)C3)c(C3(O)COC3)nc2c1,21994738_203414649_96028244
0.786,N=C(CN1CC[C@H](O)C1)n1c(CNC(N)=O)nc2nc(=O)[nH]cc2c1=O,1699911_203414649_1464311
0.806,NC[C@@H](CO)c1nc2cc(C(=O)O)c(N)cc2c(=O)n1C(=O)[C@@H]1CNCCN1,330106_20268617_12502811
0.818,CC(=O)N[C@@H](CO)c1nc2cc(C)c(O)cc2c(=O)n1C(=N)CN1CC[C@H](O)C1,96028999_203414649_158173
0.827,C[C@@H](O)[C@H](O)c1nc2[nH]c(=S)ncc2c(=O)n1C(=N)CN1CC[C@H](O)C1,6223297_203414649_1695855
0.841,COc1ccc2c(=O)n(C(=O)CN3CCOCC3)c([C@H](N)[C@@H](C)O)nc2c1OC,36404812_20436848_895399
0.776,NC[C@H](O)Cc1nc2ccc(C(=O)O)cc2c(=O)n1C1CN(CCO)C1,33494531_82601602_901811
0.821,NCC[C@H](N)c1nc2ccc(C(=O)O)cc2c(=O)n1CCc1nnn[nH]1,33494531_19090380_52986906
0.8,C[C@@H](O)[C@@H](N)c1nc2cc(F)ncc2c(=O)n1C(=O)CN1CCOCC1,95707580_20436848_895399
0.83,COc1cc2nc([C@]3(O)C[C@H](O)C3)n(CCNC3COC3)c(=O)c2cn1,95635282_82488584_1083812835
0.835,C[C@H](O)[C@H](N)c1nc2nc(N)c(Cl)nc2c(=O)n1C(=N)CN1CC[C@H](O)C1,21298040_203414649_1747072
0.777,O=c1c2cn3ncnc3nc2nc([C@]2(O)C[C@H](O)C2)n1CC[C@H](O)CO,211735994_34273813_1083812835
0.855,CC(=O)Nc1ccc2nc([C@@H]3NCC[C@H]3O)n(-c3ncn(CCO)n3)c(=O)c2c1,4640612_19088805_895590
0.83,Cc1cnn2c1ncc1c(=O)n(C(=O)CN3CCOCC3)c([C@H](N)[C@@H](C)O)nc12,39083799_20436848_895399
0.806,Cn1c(=O)c2c(=O)n(C(=N)CN3CC[C@H](O)C3)c([C@H]3CNC[C@H]3O)nc2n(C)c1=O,26895819_203414649_14507981
0.826,N=C(CN1CC[C@H](O)C1)n1c([C@@H]2NCCNC2=O)nc2ncc(C(=O)O)cc2c1=O,4202689_203414649_15442539
0.796,C[C@@H](O)[C@@H](N)c1nc2cc(C(=O)O)ccc2c(=O)n1CCN1CCNC1=O,389863_164791_895399
0.842,COC(=O)c1ccc2nc([C@@H](O)CCO)n(C(=O)[C@@H]3CNCCO3)c(=O)c2c1,14985552_19686020_2559503
0.818,COc1ccc2nc(C3(O)CNC3)n(CCc3nnn[nH]3)c(=O)c2c1,1715572_19090380_95532446
0.851,NCC[C@@H](N)c1nc2[nH]c(=S)ncc2c(=O)n1C(=O)CN1CCOCC1,6223297_20436848_53122793
0.807,C[C@@H](O)[C@H](N)c1nc2ccccc2c(=O)n1C(=O)CN1CCOCC1,47985_20436848_895103
0.826,Cc1cc2c(=O)n(C(=O)CN3CCOCC3)c(C[C@@H](N)CO)nc2cn1,39066258_20436848_4181821
0.826,Nc1cc2c(=O)n(C(=O)[C@@H]3CCC(=O)N3)c(CNC=O)nc2cc1C(=O)O,330106_4403946_1733657
0.707,COC(=O)c1ccc2nc(CNC=O)n(C(=N)CO)c(=O)c2c1,14985552_4682886_1733657
0.847,NC[C@H](O)Cc1nc2c(=O)[nH]c(=O)[nH]c2c(=O)n1C(=O)CN1CCOCC1,1861052_20436848_901811
0.784,Cc1cc2nc([C@@](C)(N)CO)n(C(=O)[C@@H]3CCC(=O)N3)c(=O)c2cc1O,96028999_4403946_2042820
0.776,N[C@@H](CO)Cc1nc2ccc3cn[nH]c3c2c(=O)n1C1CN(CCO)C1,112588_82601602_4181821
0.822,C[C@H](NC(=O)CN)c1nc2ccc(N)cc2c(=O)n1C(=O)CN1CCOCC1,4880181_20436848_1730665
0.841,C[C@H](O)[C@H](N)c1nc2ccc(O)cc2c(=O)n1CCNC1COC1,2166823_82488584_1747072
0.773,CC(=O)Nc1ccc2nc([C@@H](N)CCO)n(C[C@@H](O)c3nnn(C)n3)c(=O)c2c1,4640612_1225225_895146
0.832,C[C@@H](O)[C@@H](O)c1nc2ccc(C(=O)O)cc2c(=O)n1C(=O)[C@@H]1CCC(=O)N1,33494531_4403946_1695857
0.79,C[C@@H](O)[C@@H](N)c1nc2nc(=O)[nH]cc2c(=O)n1C(=N)CN1CC[C@H](O)C1,1699911_203414649_895399
0.824,C[C@@H](O)[C@@H](N)c1nc2nc3ncnn3cc2c(=O)n1C(=O)[C@@H]1CNCCN1,211735994_20268617_895399
0.817,COC(=O)c1ccc2nc(C[C@@H](O)CN)n(CCc3nnn[nH]3)c(=O)c2c1,14985552_19090380_901811
0.826,C[C@@H](O)[C@@H](N)c1nc2ncc(C(=O)O)cc2c(=O)n1C(=O)[C@@H]1CNC(=O)C1,4202689_4301264_895399
0.837,NC[C@@H](N)c1nc2cc3c(cc2c(=O)n1C(=O)[C@@H]1CNCCO1)OCO3,3888941_19686020_19363627
0.83,COC(=O)c1ccc2nc([C@@H]3CN(C)CCN3)n(CCNC3COC3)c(=O)c2c1,14985552_82488584_23094286
0.821,O=C(NCCO)n1c(C2(O)COC2)nc2cc3c(cc2c1=O)OCO3,3888941_1587868_96028244
0.84,NCC[C@H](N)c1nc2ccc(C(=O)O)cc2c(=O)n1C(=O)[C@@H]1CNC(=O)C1,33494531_4301264_52986906
0.836,O=C1NCCN1CCn1c([C@H](O)[C@H](O)CO)nc2nc3ncnn3cc2c1=O,211735994_164791_901063
0.861,N#Cc1cc2c(=O)n(C(=O)CN3CCOCC3)c([C@H]3CNC[C@@H]3O)nc2[nH]c1=O,3888503_20436848_14507983
0.743,COC[C@H](CO)n1c(CNC=O)nc2ccc(NC(C)=O)cc2c1=O,4640612_21984469_1733657
0.796,O=C1NCCN1CCn1c(C(O)O)nc2ncccc2c1=O,331646_164791_6660936
0.804,N=C(CN1CC[C@H](O)C1)n1c([C@H](N)CN)nc2c(sc3nccnc32)c1=O,12367501_203414649_19363627
0.827,COC(=O)c1ccc2nc(CC(N)=O)n(-c3ncn(CCO)n3)c(=O)c2c1,14985552_19088805_901948
0.803,C[C@H](O)[C@H](N)c1nc2ccc3cn[nH]c3c2c(=O)n1C(=O)[C@H]1[C@@H]2CNC[C@@H]21,112588_103523515_1747072
0.824,N[C@@H](CO)Cc1nc2[nH]c(=O)ccc2c(=O)n1C(=O)CN1CCOCC1,84252933_20436848_4181821
0.788,NCC[C@@H](N)c1nc2ccc3cn[nH]c3c2c(=O)n1C(=O)[C@H]1CNC(=O)C1,112588_4301265_53122793
0.823,NC[C@@H](N)c1nc2cc(O)ccc2c(=O)n1CCNC1COC1,13352602_82488584_19363627
0.771,CN[C@@H](CO)c1nc2ccc(O)cc2c(=O)n1C1CN(CCO)C1,2166823_82601602_2384916
0.786,NC[C@@H](N)c1nc2c(=O)[nH]c(=O)[nH]c2c(=O)n1CCN1CCNC1=O,1861052_164791_19363627
0.84,COc1ccc2nc(C[C@@H](O)CN)n(CCN3CCNC3=O)c(=O)c2c1,1715572_164791_901811
0.841,COC(=O)c1ccc2nc([C@@H](N)CCO)n(C(=O)[C@@H]3CNCCO3)c(=O)c2c1,14985552_19686020_895146
0.84,O=C1NCCN1CCn1c(CN2CCNCC2)nc2ccc3cn[nH]c3c2c1=O,112588_164791_19735199
0.84,Cc1cc2nc([C@@H](O)CCN)n(CCN3CCNC3=O)c(=O)c2cc1O,96028999_164791_2019611
0.87,NCC[C@H](O)c1nc2ncc(C(=O)O)cc2c(=O)n1CCNC1COC1,4202689_82488584_2019611
0.828,CN(C)C[C@H](N)c1nc2cc3c(cc2c(=O)n1C1=NC(=O)C2=NC=NC2=N1)OCO3,3888941_3640894_19366520
0.807,NC(=O)CC[C@@H](N)c1nc2ccc(O)cc2c(=O)n1C(=O)CN1CCOCC1,2166823_20436848_1532609
0.805,N=C(CN1CC[C@H](O)C1)n1c([C@@H](CN)CO)nc2c(=O)[nH]c(N)nc2c1=O,4876898_203414649_12502811
0.789,O=c1c2cn3ncnc3nc2nc([C@H]2CNC[C@H]2CO)n1CCNC1COC1,211735994_82488584_4203974
0.809,COc1cccc2c(=O)n(C(=O)CN3CCOCC3)c([C@@H](N)[C@@H](C)O)nc12,389612_20436848_895103
0.811,COc1ccc2c(=O)n(CCNC3COC3)c([C@H](N)[C@@H](C)O)nc2c1,1604577_82488584_895399
0.829,COc1cnc2c(=O)n(C(=O)CN3CCOCC3)c(C[C@@H](N)CO)nc2n1,84307806_20436848_4181821
0.74,CNC(=O)c1n[nH]c(-n2c([C@H](N)CCN)nc3cc4c(cc3c2=O)OCO4)n1,3888941_19844301_53122793
0.8,Cc1ccnc2nc([C@@H](N)CCO)n(C(=O)CN3CCOCC3)c(=O)c12,2585537_20436848_895146
0.747,C[C@](N)(CO)c1nc2cn[nH]c2c(=O)n1C(=N)CN1CC[C@H](O)C1,26895189_203414649_2042820
0.825,CCn1c(=O)ncc2c(=O)n(C(=O)CN3CCOCC3)c(C(CN)CN)nc21,108267078_20436848_114812654
0.823,NC[C@H](O)c1nc2cc3c(cc2c(=O)n1C(=O)C[C@H](O)CO)OCO3,3888941_2567781_2034711
0.822,CCn1c(=O)ncc2c(=O)n(C(=O)CN3CCOCC3)c([C@@H](O)CCO)nc21,108267078_20436848_2559503
0.707,CN1C[C@@H](O)[C@H](n2c([C@@](C)(N)CO)nc3ncc(C(=O)O)cc3c2=O)C1,4202689_34278490_2042820
0.787,N[C@@H](CCO)c1nc2nnccc2c(=O)n1C(=O)CN1CCOCC1,4202687_20436848_895146
0.834,C[C@@H](O)[C@H](O)c1nc2cc3c(cc2c(=O)n1C(=O)[C@H]1CNC(=O)C1)OCO3,3888941_4301265_1695855
0.849,NC(=O)[C@@H](N)Cc1nc2ccc3cn[nH]c3c2c(=O)n1CCNC1COC1,112588_82488584_2516163
0.83,O=C1CC[C@@H](C(=O)n2c(C3(O)COC3)nc3ncc(C(=O)O)cc3c2=O)N1,4202689_4403946_96028244
0.828,CC(=O)Nc1ccc2nc([C@H](O)[C@@H](C)O)n(C(=O)[C@@H]3CNCCC3=O)c(=O)c2c1,4640612_100191301_1695857
0.798,C[C@@H](O)[C@H](N)c1nc2cnccc2c(=O)n1C(=O)CN1CCOCC1,165882_20436848_895103
0.829,COc1ccc2nc([C@H](CN)CO)n(C(=O)[C@H]3[C@@H]4CNC[C@@H]43)c(=O)c2c1,1715572_103523515_12502813
0.786,O=C1CC[C@@H](C(=O)n2c(=O)c3cn4ncnc4nc3nc2[C@]2(O)C[C@H](O)C2)N1,211735994_4403946_1083812835
0.759,O=c1c2nonc2nc(C(O)O)n1CCNC1COC1,967421_82488584_6660936
0.84,CC(=O)Nc1ccc2nc(C[C@@H](O)CN)n(C(=O)[C@@H]3CNCCN3)c(=O)c2c1,4640612_20268617_901811
0.857,Cc1cnc2nc([C@@H](N)CCO)n(C(=N)CN3CC[C@H](O)C3)c(=O)c2c1,26441149_203414649_895146
0.755,N=C(CN1CC[C@H](O)C1)n1c(CNCCO)nc2nc(N)ccc2c1=O,39066311_203414649_1733659
0.724,CC(=O)Nc1ccc2nc(C3(O)COC3)n(C(=O)c3ncc[nH]c3=O)c(=O)c2c1,4640612_8657_96028244
0.711,O=c1c2cc3c(cc2nc(C(O)O)n1[C@@H]1C[C@@H](O)[C@@H](O)C1)OCO3,3888941_146501451_6660936
0.846,COC(=O)c1ccc2nc([C@H](N)CC(N)=O)n(CCN3CCNC3=O)c(=O)c2c1,14985552_164791_1529313
0.831,O=c1c2cn3ncnc3nc2nc([C@H](O)[C@@H](O)CO)n1CCNC1COC1,211735994_82488584_901061
0.834,C[C@H](O)[C@H](N)c1nc2[nH]c(=O)c(C#N)cc2c(=O)n1CCNC1COC1,3888503_82488584_1747072
0.845,O=c1c2c(ccc3cn[nH]c32)nc([C@@H]2NCC[C@H]2O)n1CCNC1COC1,112588_82488584_895590
0.817,C[C@](N)(CO)c1nc2ccc3cn[nH]c3c2c(=O)n1CC[C@H](O)CO,112588_34273813_2042820
0.841,N=C(CN1CC[C@H](O)C1)n1c([C@@H](O)CCN)nc2cc(C(=O)O)ccc2c1=O,389863_203414649_2019611
0.854,COc1cc2nc([C@@H](N)[C@H](C)O)n(C(=N)CN3CC[C@H](O)C3)c(=O)c2cn1,95635282_203414649_1747072
0.805,Nc1cc2c(=O)n(-c3ncn(CCO)n3)c([C@H](N)CCO)nc2cc1C(=O)O,330106_19088805_1742215
0.83,COCc1ncc2c(=O)n(CCNC3COC3)c([C@H](N)CN)nc2n1,95883519_82488584_19363627
0.831,N=C(CN1CC[C@H](O)C1)n1c(C2(O)COC2)nc2[nH]c(=S)ncc2c1=O,6223297_203414649_96028244
0.805,Nc1cc2c(=O)n(C(=O)[C@H]3CNC(=O)C3)c([C@H](N)CCO)nc2cc1C(=O)O,330106_4301265_1742215
0.819,N=C(CN1CC[C@H](O)C1)n1c([C@H](N)CCN)nc2[nH]c(=S)ncc2c1=O,6223297_203414649_53122793
0.795,O=C1NCCN[C@@H]1c1nc2ccc(O)cc2c(=O)n1C(=O)CN1CCOCC1,2166823_20436848_15442541
0.825,CN(C)C[C@@H](N)c1nc2c(cnc(=O)n2C)c(=O)n1C(=O)CN1CCOCC1,5424162_20436848_35024242
0.796,N=C(N)NC[C@H](N)c1nc2ccc(O)cc2c(=O)n1C(=O)CN1CCOCC1,2166823_20436848_2384694
0.836,C[C@H](O)[C@H](N)c1nc2nc3ncnn3cc2c(=O)n1-c1ncn(CCO)n1,211735994_19088805_1747072
0.821,NCC(CN)c1nc2cc(C(=O)O)c(N)cc2c(=O)n1C(=O)[C@@H]1CNC(=O)C1,330106_4301264_114812654
0.763,CN(C)C[C@H](N)c1nc2nc(N)c(Cl)nc2c(=O)n1CCN1CCNC1=O,21298040_164791_19366520
0.826,C[C@@H](O)[C@@H](N)c1nc2ccc(C(=O)O)cc2c(=O)n1CC[C@H](O)CO,33494531_34273813_895399
0.815,C[C@@H](O)[C@H](N)c1nc2ccc(C(=O)O)cc2c(=O)n1C(=O)[C@@H]1CNCCN1,33494531_20268617_895103
0.837,C[C@@H](O)[C@@H](N)c1nc2cc3c(cc2c(=O)n1C(=O)[C@@H]1CNCCN1)OCO3,3888941_20268617_895399
0.788,C[C@@H](O)[C@@H](N)c1nc2ncccc2c(=O)n1C(=O)CN1CCOCC1,331646_20436848_895399
0.819,C[C@@H](O)[C@@H](N)c1nc2ncc(C(=O)O)cc2c(=O)n1C(=O)[C@@H]1CNCCN1,4202689_20268617_895399
0.787,COc1cncc2nc([C@H](CN)CO)n(C(=O)CN3CCOCC3)c(=O)c12,35270322_20436848_12502813
0.813,CN(C)C[C@@H](N)c1nc2ccc(C(=O)O)cc2c(=O)n1CCc1nnn[nH]1,33494531_19090380_35024242
0.808,COC(=O)c1ccc2nc([C@@H](N)CCO)n(CC[C@@H](O)CO)c(=O)c2c1,14985552_34273814_895146
0.787,CC(=O)Nc1ccc2nc([C@H]3C[C@H](O)CN3)n(-c3ncn(CCO)n3)c(=O)c2c1,4640612_19088805_895457
0.812,NC[C@@H](N)c1nc2ccc(N)cc2c(=O)n1C(=O)[C@H]1[C@@H]2CNC[C@@H]21,4880181_103523515_19363627
0.808,N=C(CN1CC[C@H](O)C1)n1c(CNC(N)=O)nc2cc(=O)[nH]cc2c1=O,14982074_203414649_1464311
0.806,N#CNC(=N)n1c([C@@H](O)CN)nc2cc(C(=O)O)c(N)cc2c1=O,330106_5112486_2034711
0.797,N[C@@H](CCO)c1nc2ncccc2c(=O)n1C(=O)CN1CCOCC1,331646_20436848_895146
0.821,O=C(CN1CCOCC1)n1c([C@H](O)[C@@H](O)CO)nc2ccc(O)cc2c1=O,2166823_20436848_901061
0.816,CN(C)C[C@H](N)c1nc2c(c(=O)n1-c1ncn(CCO)n1)c(=O)n(C)c(=O)n2C,26895819_19088805_19366520
0.817,COC(=O)c1ccc2nc([C@@H]3CNC(=O)CN3)n(CCNC3COC3)c(=O)c2c1,14985552_82488584_76576478
0.827,N[C@@H](CCO)c1nc2ccc(C(=O)O)cc2c(=O)n1CCc1nnn[nH]1,33494531_19090380_895146
0.829,Nc1ncc2c(=O)n(C(=O)CN3CCOCC3)c([C@H](N)CCO)nc2n1,31613702_20436848_1742215
0.81,COc1nccc2c(=O)n(C(=O)CN3CCOCC3)c([C@@H](N)CCO)nc12,72319657_20436848_895146
0.812,COc1ccc2nc([C@H]3NCCNC3=O)n(C(=O)CN3CCOCC3)c(=O)c2c1,1715572_20436848_15442541
0.81,COc1ccc2nc([C@H]3CNCC(=O)N3)n(C(=O)CN3CCOCC3)c(=O)c2c1,1715572_20436848_38540696
0.81,Cc1cc2nc([C@@H](O)CN)n(C(=O)[C@@H]3CCC(=O)N3)c(=O)c2cc1O,96028999_4403946_2034711
0.872,COC(=O)c1ccc2nc([C@H](N)[C@@H](C)O)n(C(=O)[C@@H]3CNCCN3)c(=O)c2c1,14985552_20268617_895399
0.869,N[C@@H](CO)c1nc2ncc(C(=O)O)cc2c(=O)n1CCNC1COC1,4202689_82488584_895034
0.715,COCCNC(=O)Cn1c([C@H](N)CN)nc2nc3ncnn3cc2c1=O,211735994_4218734_19363627
0.82,COc1ccc2c(=O)n(C(=O)CN3CCOCC3)c([C@H](N)COC(C)=O)nc2c1,1604577_20436848_1747043
0.817,NC(=O)c1nsc2c(=O)n(C(=O)CN3CCOCC3)c(C3(O)COC3)nc12,5670120_20436848_96028244
0.823,CC(=O)Nc1ccc2nc([C@@H]3CN(C)CCN3)n(C(=O)[C@H]3[C@@H]4CNC[C@@H]43)c(=O)c2c1,4640612_103523515_23094286
0.833,C[C@@H](O)[C@@H](N)c1nc2ccc(C(=O)O)cc2c(=O)n1C(=O)[C@@H]1CCC(=O)N1,33494531_4403946_895399
0.836,O=c1c2cn3ncnc3nc2nc([C@H]2CNC[C@@H]2O)n1CCNC1COC1,211735994_82488584_14507983
0.805,N=C(CN1CC[C@H](O)C1)n1c([C@@H](N)CCO)nc2nc(=O)[nH]cc2c1=O,1699911_203414649_895146
0.78,C[C@@H](O)[C@@H](N)c1nc2nnccc2c(=O)n1C(=O)CN1CCOCC1,4202687_20436848_895399
0.845,N#Cc1cc2c(=O)n(C(=N)CN3CC[C@H](O)C3)c([C@H]3NCC[C@@H]3O)nc2[nH]c1=O,3888503_203414649_4096639
0.785,COC(=O)c1ccc2nc(CNC(=N)N)n(-c3ncn(CCO)n3)c(=O)c2c1,14985552_19088805_895314
0.828,COC(=O)c1ccc2nc([C@@H](O)CCN)n(CCc3nnn[nH]3)c(=O)c2c1,14985552_19090380_2019611
0.8,COC(=O)[C@H](O)Cc1nc2ccc(O)cc2c(=O)n1C(=N)CN1CC[C@H](O)C1,2166823_203414649_14585674
0.8,NC(=O)NCc1nc2ccc3cn[nH]c3c2c(=O)n1CCOCCO,112588_1760798_1464311
0.781,N=C(CN1CC[C@H](O)C1)n1c([C@@H](N)CNC(N)=O)nc2ccc(N)cc2c1=O,4880181_203414649_1531037
