score,SMILES,Name
0.788,COC(=O)c1ccc2c(=O)n(C(=O)CN3CCOCC3)c([C@@H]3CNC[C@H]3CO)nc2c1,14985559_20436848_4203972
0.812,O=c1c2cc3c(cc2nc(CN2CCNCC2)n1-c1ncn(CCO)n1)OCO3,3888941_19088805_19735199
0.846,CC(=O)Nc1ccc2nc([C@H](N)CCC(N)=O)n(CCN3CCNC3=O)c(=O)c2c1,4640612_164791_1532609
0.878,N=C(CN1CC[C@H](O)C1)n1c(C(O)O)nc2cc(C(=O)O)ccc2c1=O,389863_203414649_6660936
0.834,O=C(O)c1ccc2c(=O)n(C(=O)CN3CCOCC3)c([C@H]3CNC[C@@H]3O)nc2n1,95769067_20436848_14507983
0.835,COc1ccc2nc([C@H]3CNCCN3)n(C(=O)CN3CCOCC3)c(=O)c2c1,1715572_20436848_19371708
0.805,N#Cc1cc2c(=O)n(C(=O)CN3CCOCC3)c([C@@H](N)CCC(N)=O)nc2[nH]c1=O,3888503_20436848_1532526
0.899,N[C@H](CO)c1nc2ccc3cn[nH]c3c2c(=O)n1CCNC1COC1,112588_82488584_895342
0.828,Nc1nc2nc([C@H](O)[C@H](O)CO)n(C(=O)CN3CCOCC3)c(=O)c2nc1Cl,21298040_20436848_901063
0.804,N[C@H](c1nnn[nH]1)c1nc2nc3ncnn3cc2c(=O)n1CCNC1COC1,211735994_82488584_3995585
0.772,COC(=O)c1ccc2nc(C[C@@H](O)CN)n(-c3ncn(CCO)n3)c(=O)c2c1,14985552_19088805_901811
0.818,Cc1cc2nc([C@@H]3NCCNC3=O)n(C(=O)CN3CCOCC3)c(=O)c2cc1O,96028999_20436848_15442539
0.809,COc1cnc2nc([C@H](CO)NC(C)=O)n(C(=O)CN3CCOCC3)c(=O)c2n1,95757573_20436848_158173
0.842,CN1CCNC[C@H]1c1nc2ccc3cn[nH]c3c2c(=O)n1C(=O)CN1CCOCC1,112588_20436848_89223309
0.849,Nc1nc2nc(C3(O)COC3)n(-c3ncn(CCO)n3)c(=O)c2nc1Cl,21298040_19088805_96028244
0.727,COC(=O)c1ccc2nc([C@H](O)[C@@H](O)CO)n(-c3ncn(CCO)n3)c(=O)c2c1,14985552_19088805_901061
0.746,O=C1NCCN1CCn1c([C@H]2CNC[C@H]2O)nc2c(=O)[nH]c(=O)[nH]c2c1=O,1861052_164791_14507981
0.862,Cc1cc2nc(CN(C)CCO)n(C(=O)CN3CCOCC3)c(=O)c2cc1O,96028999_20436848_11862698
0.839,NCC(CN)c1nc2cc3c(cc2c(=O)n1CCN1CCNC1=O)OCO3,3888941_164791_114812654
0.782,COC(=O)[C@H](O)Cc1nc2cc(O)ccc2c(=O)n1-c1ncn(CCO)n1,13352602_19088805_14585674
0.836,NC[C@@H](CO)c1nc2cnc(Cl)nc2c(=O)n1C(=O)CN1CCOCC1,144544129_20436848_12502811
0.769,N#Cc1cc2c(=O)n(CCNC3COC3)c([C@H](N)c3nnn[nH]3)nc2[nH]c1=O,3888503_82488584_3995585
0.86,NCC[C@H](O)c1nc2ccc(N)cc2c(=O)n1C(=O)CN1CCOCC1,4880181_20436848_2019611
0.831,O=C(CN1CCOCC1)n1c([C@H]2CNC[C@@H]2O)nc2c(sc3ncncc32)c1=O,35269739_20436848_14507983
0.638,O=C1NC[C@@H](c2nc3cccnc3c(=O)n2C[C@H]2CNCCO2)N1,330903_4343734_2140996
0.851,Nc1ccc2c(=O)n(-c3ncn(CCO)n3)c(CNC=O)nc2n1,39066311_19088805_1733657
0.854,N[C@H](CCO)c1nc2ccc(C(=O)O)cc2c(=O)n1CCNC1COC1,33494531_82488584_1742215
0.744,O=C(CN1CCOCC1)n1c(=O)c2cn[nH]c2nc1[C@]1(O)C[C@H](O)C1,5116952_20436848_1083812835
0.849,N[C@H](CO)c1nc2nc3ncnn3cc2c(=O)n1C1=NC(=O)C2=NC=NC2=N1,211735994_3640894_895342
0.883,N=C(CN1CC[C@H](O)C1)n1c([C@@H](O)CCO)nc2cc(C(=O)O)c(N)cc2c1=O,330106_203414649_2559503
0.758,NCC[C@H](O)c1nc2nc(C(=O)O)ccc2c(=O)n1CCN1CCNC1=O,95769067_164791_2019611
0.798,N#Cc1cc2c(=O)n(CCc3nnn[nH]3)c(C3(O)COC3)nc2[nH]c1=O,3888503_19090380_96028244
0.841,N=C(N)NCc1nc2c(=O)[nH]c(N)nc2c(=O)n1C(=O)CN1CCOCC1,4876898_20436848_895314
0.739,Cn1ncc2c(=O)n(C(=O)CN3CCOCC3)c([C@H](O)[C@@H](O)CO)nc21,19850925_20436848_901061
0.805,C[C@H](O)[C@H](N)c1nc2c(nnc3ccnn32)c(=O)n1C(=O)CN1CCOCC1,38700997_20436848_1747072
0.776,CCn1c(=O)ncc2c(=O)n(C(=N)CN3CC[C@H](O)C3)c(CNCCO)nc21,108267078_203414649_1733659
0.792,NCC[C@@H](N)c1nc2nc(N)ccc2c(=O)n1C1=NC(=O)C2=NC=NC2=N1,39066311_3640894_53122793
0.828,Cc1cc2nc([C@@H](N)[C@@H](C)O)n(C(=N)CN3CC[C@H](O)C3)c(=O)c2cn1,34337536_203414649_895103
0.81,Nc1nc2c(=O)n(CCNC3COC3)c([C@@H](N)CCO)nc2c(=O)[nH]1,4876898_82488584_895146
0.803,N#Cc1cc2c(=O)n(CCN3CCNC3=O)c([C@H](N)CC(N)=O)nc2[nH]c1=O,3888503_164791_1529313
0.78,COc1ccc2c(=O)n(CCN3CCNC3=O)c([C@@H](O)CCN)nc2c1,1604577_164791_2019611
0.83,COc1cnc2c(=O)n(C(=O)CN3CCOCC3)c([C@@H](O)CCN)nc2n1,84307806_20436848_2019611
0.843,O=C(O)c1ccc2c(=O)n(-c3ncn(CCO)n3)c(C(O)O)nc2n1,95769067_19088805_6660936
0.822,COc1nccc2c(=O)n(C(=N)CN3CC[C@H](O)C3)c(C(O)O)nc12,72319657_203414649_6660936
0.777,CN[C@@H](CO)c1nc2c(cnc3ncnn32)c(=O)n1CCNC1COC1,14608640_82488584_2384916
0.755,NCC[C@@H](N)c1nc2n[nH]nc2c(=O)n1C(=O)CN1CCOCC1,4621099_20436848_53122793
0.861,NC(=O)[C@@H](N)Cc1nc2c(sc3ncncc32)c(=O)n1C(=O)CN1CCOCC1,35269739_20436848_2516163
0.795,Cc1nsc2nc(C3(O)CNC3)n(C(=N)CN3CC[C@H](O)C3)c(=O)c12,3349006_203414649_95532446
0.84,O=C(CN1CCOCC1)n1c(CNCCO)nc2cnc(Cl)nc2c1=O,144544129_20436848_1733659
0.83,Cn1cc2nc(CNC=O)n(-c3ncn(CCO)n3)c(=O)c2n1,2534276_19088805_1733657
0.75,Cc1cnc2nc([C@@H](N)CN(C)C)n(C3=NC(=O)C4=NC=NC4=N3)c(=O)c2c1,26441149_3640894_19366520
0.899,COC(=O)c1ccc2c(=O)n(C(=O)CN3CCOCC3)c([C@@H](O)CN)nc2c1,14985559_20436848_2034711
0.829,O=C(O)c1cnc2nc([C@H]3CNC[C@H]3O)n(CCN3CCNC3=O)c(=O)c2c1,4202689_164791_14507981
0.799,Cc1ccnc2nc([C@@H](N)[C@H](C)O)n(C(=O)CN3CCOCC3)c(=O)c12,2585537_20436848_1747072
0.829,Nc1ccc2nc(C(O)O)n(CC[C@H](O)CO)c(=O)c2c1,4880181_34273813_6660936
0.86,Cc1cc2nc(C3(O)CC(N)C3)n(C(=N)CN3CC[C@H](O)C3)c(=O)c2cc1O,96028999_203414649_114118812
0.854,COc1cccc2c(=O)n(-c3ncn(CCO)n3)c([C@@H](N)[C@@H](C)O)nc12,389612_19088805_895103
0.84,O=C1NCCN1CCn1c(C(O)O)nc2cnc(Cl)nc2c1=O,144544129_164791_6660936
0.842,COc1ccc2c(=O)n(-c3ncn(CCO)n3)c([C@@H](N)[C@@H](C)O)nc2c1OC,36404812_19088805_895103
0.812,N=C(CN1CC[C@H](O)C1)n1c([C@@H](CN)CO)nc2nc(CO)ncc2c1=O,40543678_203414649_12502811
0.851,COc1cccc2c(=O)n(C3=NC(=O)C4=NC=NC4=N3)c([C@@H](O)CN)nc12,389612_3640894_2034711
0.771,COc1cnc2nc([C@@H](N)CCO)n(-c3ncn(CCO)n3)c(=O)c2n1,95757573_19088805_895146
0.817,COc1ccc2nc([C@H](N)CO)n(CCOCCO)c(=O)c2c1,1715572_1760798_895342
0.879,NC[C@@H](CO)c1nc2cc(C(=O)O)ccc2c(=O)n1C(=O)CN1CCOCC1,389863_20436848_12502811
0.805,NCC[C@@H](N)c1nc2cc3c(cc2c(=O)n1CC[C@@H](O)CO)OCO3,3888941_34273814_53122793
0.792,O=c1c2cc3c(cc2nc([C@@H](O)CCO)n1[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2O)OCO3,3888941_104600679_2559503
0.826,COC(=O)c1ccc2c(=O)n(C(=N)CN3CC[C@H](O)C3)c([C@@H](N)CCN)nc2c1,14985559_203414649_52986906
0.761,COC(=O)c1ccc2nc([C@@H](N)CCN)n(C3CC(O)(C(=O)O)C3)c(=O)c2c1,14985552_114118812_52986906
0.81,C[C@](N)(CO)c1nc2cc(C(=O)O)c(N)cc2c(=O)n1C(=O)[C@@H]1CNCCN1,330106_20268617_2042820
0.671,O=C(O)C1(O)CC(n2c(C3(O)CNC3)nc3c(=O)[nH]c(=O)[nH]c3c2=O)C1,1861052_114118812_95532446
0.698,CN1CC(=O)N=C1n1c(C(O)O)nc2c(=O)[nH]c(=O)[nH]c2c1=O,1861052_967189_6660936
0.652,COc1cc2nc(CN(C)C(=O)CN)n(C(=O)N[C@@H](CO)C(=O)O)c(=O)c2cn1,95635282_2626461_1742265
0.779,CN[C@@H](CO)c1nc2ccc(OC)cc2c(=O)n1CC[C@@H](O)CO,1715572_34273814_2384916
0.809,NC[C@H](O)c1nc2cc(C(=O)O)c(N)cc2c(=O)n1C(=O)[C@@H]1CNCCC1=O,330106_100191301_2034711
0.848,CC(=O)Nc1ccc2nc([C@@H](CN)CO)n(CC[C@H](O)CO)c(=O)c2c1,4640612_34273813_12502811
0.775,CS(=O)(=O)CC(=O)n1c(C(O)O)nc2nc3ncnn3cc2c1=O,211735994_2165154_6660936
0.799,CN[C@@H](CO)c1nc2ccc3cn[nH]c3c2c(=O)n1C(=O)[C@@H]1CNCCO1,112588_19686020_2384916
0.806,Cc1cc2nc(C(O)O)n(Cc3nc(CO)n[nH]3)c(=O)c2cc1O,96028999_521398993_6660936
0.852,O=c1c2cc3c(cc2nc(C(O)O)n1CC[C@H](O)CO)OCO3,3888941_34273813_6660936
0.84,CC(=O)Nc1ccc2nc([C@@H](N)CO)n(C[C@H]3CNCCO3)c(=O)c2c1,4640612_4343734_895034
0.789,N#Cc1cc2c(=O)n(C(=O)C[C@H](O)CO)c([C@@H](O)CN)nc2[nH]c1=O,3888503_2567781_2034711
0.861,NC[C@H](O)Cc1nc2nc3ncnn3cc2c(=O)n1C(=O)[C@H]1[C@@H]2CNC[C@@H]21,211735994_103523515_901811
0.738,CN1C[C@@H](O)[C@H](n2c([C@@H](CN)CO)nc3ccc(N)cc3c2=O)C1,4880181_34278490_12502811
0.811,O=C1C[C@H](C(=O)n2c(=O)c3cc4c(cc3nc2[C@]2(O)C[C@H](O)C2)OCO4)CN1,3888941_4301264_1083812835
0.806,Nc1cc2c(=O)n(C(=O)[C@H]3NCCNC3=O)c(C3(O)COC3)nc2cc1C(=O)O,330106_215366323_96028244
0.854,COC(=O)c1ccc2c(=O)n(C(=N)CN3CC[C@H](O)C3)c([C@@H](O)CCO)nc2c1,14985559_203414649_2559503
0.783,N#CNC(=N)n1c(CNC=O)nc2c(=O)[nH]c(=O)[nH]c2c1=O,1861052_5112486_1733657
0.658,Nc1nc2nc(C3(O)COC3)n(C(=O)[C@H]3CNC(=O)C3)c(=O)c2nc1Cl,21298040_4301265_96028244
0.88,CC(=O)Nc1ccc2nc(C(O)O)n([C@H]3CO[C@H]4[C@@H]3OC[C@@H]4O)c(=O)c2c1,4640612_104600679_6660936
0.772,CN(C)C[C@H](N)c1nc2nc3ncnn3cc2c(=O)n1C[C@@H]1CNCCO1,211735994_1296004_19366520
0.773,CN(C)C[C@H](N)c1nc2nc3ncnn3cc2c(=O)n1C[C@H]1COC[C@@H]1O,211735994_76570824_19366520
0.828,COC(=O)c1ccc2c(=O)n(CCNC3COC3)c([C@@H](O)CN)nc2c1,14985559_82488584_2034711
0.843,CC(=O)Nc1ccc2nc([C@@H](N)CN(C)C)n(C(=O)[C@@H]3CCC(=O)N3)c(=O)c2c1,4640612_4403946_19366520
0.822,CN1C[C@@H](O)[C@H](n2c(C3(O)CNC3)nc3cc4c(cc3c2=O)OCO4)C1,3888941_34278490_95532446
0.676,C[C@@H](O)[C@@H](CO)n1c([C@@H](N)CO)nc2nc3ncnn3cc2c1=O,211735994_2436826_895034
0.801,NC[C@H](O)Cc1nc2nc3ncnn3cc2c(=O)n1C(=O)[C@H]1CNC(=O)C1,211735994_4301265_901811
0.783,NCC[C@H](N)c1nc2[nH]c(=S)ncc2c(=O)n1C1=NC(=O)C2=NC=NC2=N1,6223297_3640894_52986906
0.854,CC(=O)Nc1ccc2nc([C@@H](N)CO)n(C(=O)[C@@H]3CNCCN3)c(=O)c2c1,4640612_20268617_895034
0.823,CC(=O)Nc1ccc2nc(C3(O)CNC3)n(C[C@H](O)CN(C)C)c(=O)c2c1,4640612_19255181_95532446
0.715,C[C@H](O)[C@H](N)c1nc2cc(C(=O)O)c(N)cc2c(=O)n1-c1nc(=O)[nH]cc1CO,330106_399529_1747072
0.786,Nc1nc2nc([C@H]3CNC[C@@H]3O)n(-c3ncn(CCO)n3)c(=O)c2nc1Cl,21298040_19088805_14507983
0.79,O=C1CC[C@@H](C(=O)n2c([C@H]3CNC[C@@H]3O)nc3cc4c(cc3c2=O)OCO4)N1,3888941_4403946_14507983
0.848,O=C1NCCC[C@@H]1C(=O)n1c(C(O)O)nc2cc3c(cc2c1=O)OCO3,3888941_5382647_6660936
0.766,CN(CCO)Cc1nc2ccc(C(=O)O)cc2c(=O)n1CC[C@H](O)CO,33494531_34273813_11862698
0.79,COc1cc2nc(CNCCO)n(CCN3CCNC3=O)c(=O)c2cn1,95635282_164791_1733659
0.834,Cc1cc2nc([C@@H](N)CO)n(C3=NC(=O)C4=NC=NC4=N3)c(=O)c2cc1O,96028999_3640894_895034
0.83,O=C([C@@H]1CNCCN1)n1c(C(O)O)nc2ccc3cn[nH]c3c2c1=O,112588_20268617_6660936
0.808,N[C@H](CCO)c1nc2nc3ncnn3cc2c(=O)n1C[C@H]1CNCCO1,211735994_4343734_1742215
0.768,COC[C@@H](O)Cn1c(C(O)O)nc2ncc(C(=O)O)cc2c1=O,4202689_2263862_6660936
0.781,O=C1C[C@@H](C(=O)n2c(CNCCO)nc3ccc(C(=O)O)cc3c2=O)CN1,33494531_4301265_1733659
0.704,O=c1[nH]c(=O)c2nc(C(O)O)n([C@@H]3COC[C@H]3O)c(=O)c2[nH]1,1861052_12957829_6660936
0.767,Cn1c(=O)c2c(=O)n(C(=O)[C@@H]3CCC(=O)N3)c([C@@H](N)CO)nc2n(C)c1=O,26895819_4403946_895034
0.782,N#Cc1cc2c(=O)n(C(=O)[C@@H]3CNCCO3)c(C(CN)CN)nc2[nH]c1=O,3888503_19686020_114812654
0.789,CC(=O)Nc1ccc2nc(C3(O)CC(N)C3)n(-c3nnn(C)n3)c(=O)c2c1,4640612_16954943_114118812
0.745,N[C@@H](CO)c1nc2c(=O)[nH]c(=O)[nH]c2c(=O)n1C(=O)C[C@H](O)CO,1861052_2567781_895034
0.816,CN(C)C[C@H](N)c1nc2cc(C(=O)O)c(N)cc2c(=O)n1-c1ncn(CCO)n1,330106_19088805_19366520
0.762,C[C@](N)(CO)c1nc2nc3ncnn3cc2c(=O)n1C(=O)N[C@@H](CO)C(=O)O,211735994_2626461_2042820
0.874,CC(=O)Nc1ccc2nc([C@@H](O)CN)n(CCc3nnn[nH]3)c(=O)c2c1,4640612_19090380_2034711
0.756,Nc1ccc2nc([C@H]3CNCC(=O)N3)n(-c3ncn(CCO)n3)c(=O)c2c1,4880181_19088805_38540696
0.855,O=c1c2cc3c(cc2nc([C@@H]2NCC[C@H]2O)n1C1CN(CCO)C1)OCO3,3888941_82601602_895590
0.8,CC(=O)Nc1ccc2nc([C@H]3CNC(=O)CN3)n(-c3ncn(CCO)n3)c(=O)c2c1,4640612_19088805_76576471
0.822,COc1cc(OC)c2c(=O)n(-c3ncn(CCO)n3)c([C@H](N)CO)nc2c1,21994738_19088805_895342
0.828,N=C(CN1CC[C@H](O)C1)n1c([C@H]2CNCCN2)nc2ccc(N)cc2c1=O,4880181_203414649_19371708
0.884,CC(=O)Nc1ccc2nc(C(CN)CN)n(C3CN(CCO)C3)c(=O)c2c1,4640612_82601602_114812654
0.837,N=C(CN1CC[C@H](O)C1)n1c(C2(O)CNC2)nc2c(=O)[nH]c(=O)[nH]c2c1=O,1861052_203414649_95532446
0.838,CC(=O)Nc1ccc2nc([C@H]3NCCNC3=O)n(C(=N)CN3CC[C@H](O)C3)c(=O)c2c1,4640612_203414649_15442541
0.834,Cc1cc2nc([C@@H]3C[C@@H](N)CN3)n(C(=O)CN3CCOCC3)c(=O)c2cc1O,96028999_20436848_95831405
0.836,CN1CCNC[C@H]1c1nc2[nH]c(=O)c(C#N)cc2c(=O)n1C(=N)CN1CC[C@H](O)C1,3888503_203414649_89223309
0.827,COC(=O)[C@H](N)Cc1nc2[nH]c(=O)c(C#N)cc2c(=O)n1C(=N)CN1CC[C@H](O)C1,3888503_203414649_2560988
0.862,COC(=O)c1ccc2c(=O)n(C(=N)CN3CC[C@H](O)C3)c(C3(O)CNC3)nc2c1,14985559_203414649_95532446
0.813,COc1cc(OC)c2c(=O)n(CCNC3COC3)c([C@H](N)CO)nc2c1,21994738_82488584_895342
0.811,N#Cc1cc2c(=O)n(-c3ncn(CCO)n3)c(CNCCO)nc2[nH]c1=O,3888503_19088805_1733659
0.857,NCC(CN)c1nc2c(=O)[nH]c(=O)[nH]c2c(=O)n1C(=O)CN1CCOCC1,1861052_20436848_114812654
0.849,N=C(N)NC[C@H](N)c1nc2nc3ncnn3cc2c(=O)n1C(=N)CN1CC[C@H](O)C1,211735994_203414649_2384694
0.881,C[C@@H](O)[C@H](N)c1nc2cc(C(=O)O)c(N)cc2c(=O)n1C(=N)CN1CC[C@H](O)C1,330106_203414649_895103
0.762,C[C@H](NC(=O)CN)c1nc2[nH]c(=O)c(C#N)cc2c(=O)n1-c1ncn(CCO)n1,3888503_19088805_1730665
0.819,Cc1cc2nc(C[C@@H](O)CN)n(C3CN(CCO)C3)c(=O)c2cc1O,96028999_82601602_901811
0.82,NC(=O)OC[C@H](N)c1nc2nc3ncnn3cc2c(=O)n1C(=O)[C@H]1[C@@H]2CNC[C@@H]21,211735994_103523515_1529574
0.823,Nc1ccc2nc([C@H](O)[C@@H](O)CO)n(C(=O)CN3CCOCC3)c(=O)c2c1,4880181_20436848_901061
0.855,NC[C@H](O)c1nc2ccc(N)cc2c(=O)n1-c1ncn(CCO)n1,4880181_19088805_2034711
0.781,Nc1ccc2nc(CNC3=NCCN3)n(CCNC3COC3)c(=O)c2c1,4880181_82488584_1592098
0.817,N=C(CN1CC[C@H](O)C1)n1c(C[C@@H](N)CO)nc2c(=O)[nH]c(=O)[nH]c2c1=O,1861052_203414649_4181821
0.758,COc1cc(OC)c2c(=O)n(C3CN(CCO)C3)c([C@H](N)CCO)nc2c1,21994738_82601602_1742215
0.82,CN1CCN[C@H](c2nc3ccc(N)cc3c(=O)n2C(=N)CN2CC[C@H](O)C2)C1,4880181_203414649_23094286
0.917,CC(=O)Nc1ccc2nc(C(CN)CN)n(C(=O)CN3CCOCC3)c(=O)c2c1,4640612_20436848_114812654
0.852,COC(=O)[C@H](O)Cc1nc2ccc3cn[nH]c3c2c(=O)n1C(=O)CN1CCOCC1,112588_20436848_14585674
0.882,CC(=O)Nc1ccc2nc(C3(O)CNC3)n(CCNC3COC3)c(=O)c2c1,4640612_82488584_95532446
0.848,CC(=O)Nc1ccc2nc(C(CN)CN)n(-c3ncn(CCO)n3)c(=O)c2c1,4640612_19088805_114812654
0.746,N=C(CN1CC[C@H](O)C1)n1c([C@@H](N)COC(N)=O)nc2c(=O)[nH]c(=O)[nH]c2c1=O,1861052_203414649_1529574
0.881,COC(=O)[C@H](O)Cc1nc2nc3ncnn3cc2c(=O)n1C(=O)CN1CCOCC1,211735994_20436848_14585674
0.872,N[C@@H](CCO)c1nc2ncc(C(=O)O)cc2c(=O)n1CCNC1COC1,4202689_82488584_895146
0.815,O=C(CN1CCOCC1)n1c(C(O)O)nc2cnccc2c1=O,165882_20436848_6660936
0.722,O=C1CC[C@@H](C(=O)n2c(C(O)O)nc3c(cnc4ccnn43)c2=O)N1,15021046_4403946_6660936
0.82,Cc1cc2c(=O)n(C(=N)CN3CC[C@H](O)C3)c([C@H]3CNC[C@H]3O)nc2cn1,39066258_203414649_14507981
0.818,Cc1cnn2c1ncc1c(=O)n(C(=N)CN3CC[C@H](O)C3)c([C@H](N)CN)nc12,39083799_203414649_19363627
0.738,Cn1nnc2nc([C@H]3CNC[C@H]3O)n(C(=O)CN3CCOCC3)c(=O)c21,104643604_20436848_14507981
0.873,Cc1cc2ncc3c(=O)n(-c4ncn(CCO)n4)c([C@@H](O)CN)nc3n2n1,1406919_19088805_2034711
0.822,Cc1ccc2c(=O)n(C(=N)CN3CC[C@H](O)C3)c([C@@H](N)CCN)nc2n1,2585538_203414649_52986906
0.838,COCc1ncc2c(=O)n(C(=O)CN3CCOCC3)c([C@@H](N)CO)nc2n1,95883519_20436848_895034
0.756,NC(=O)C[C@@H](N)c1nc2cnc(Cl)nc2c(=O)n1CCN1CCNC1=O,144544129_164791_1529313
0.775,N=C(CN1CC[C@H](O)C1)n1c([C@H](N)CN)nc2cncnc2c1=O,11804330_203414649_19363627
0.849,COc1cnc2c(=O)n(C(=O)CN3CCOCC3)c([C@@H](N)CO)nc2n1,84307806_20436848_895034
0.782,O=C(CN1CCOCC1)n1c(C2(O)CNC2)nc2ncncc2c1=O,967326_20436848_95532446
0.881,C[C@H](O)[C@H](N)c1nc2[nH]c(=O)c(C#N)cc2c(=O)n1C(=N)CN1CC[C@H](O)C1,3888503_203414649_1747072
0.723,N[C@H](CO)c1nc2ccccc2c(=O)n1C[C@H]1CNCCO1,47985_4343734_895342
0.85,Nc1nc2nc(C[C@@H](N)CO)n(-c3ncn(CCO)n3)c(=O)c2nc1Cl,21298040_19088805_4181821
0.807,C[C@](N)(CO)c1nc2ncncc2c(=O)n1CCN1CCNC1=O,967326_164791_2042820
0.805,N=C(CN1CC[C@H](O)C1)n1c([C@@H]2C[C@@H](N)CN2)nc2c(=O)[nH]c(N)nc2c1=O,4876898_203414649_95831405
0.818,NC[C@@H](N)c1nc2cc(C(=O)O)ccc2c(=O)n1-c1ncn(CCO)n1,389863_19088805_19363627
0.756,CN[C@@H](CO)c1nc2cccnc2c(=O)n1C1CN(CCO)C1,330903_82601602_2384916
0.883,N=C(CN1CC[C@H](O)C1)n1c([C@@H](N)CO)nc2ccc(N)cc2c1=O,4880181_203414649_895034
0.809,NC[C@H](O)c1nc2cnc(Cl)nc2c(=O)n1CCN1CCNC1=O,144544129_164791_2034711
0.882,N=C(CN1CC[C@H](O)C1)n1c([C@@H](CN)CO)nc2ncc(C(=O)O)cc2c1=O,4202689_203414649_12502811
0.806,C[C@H](O)[C@H](N)c1nc2c(=O)[nH]c(N)nc2c(=O)n1CCN1CCNC1=O,4876898_164791_1747072
0.818,Cc1ccc2c(=O)n(C(=O)CN3CCOCC3)c([C@H](N)CCO)nc2n1,2585538_20436848_1742215
0.77,N=C(CN1CC[C@H](O)C1)n1c([C@@H](N)CCO)nc2nccnc2c1=O,967253_203414649_895146
0.853,COC(=O)c1ccc2c(=O)n(C(=O)CN3CCOCC3)c(C3(O)CNC3)nc2c1,14985559_20436848_95532446
0.776,COc1nccc2c(=O)n(CCNC3COC3)c([C@H](N)CO)nc12,72319657_82488584_895342
0.855,NC(=O)c1nsc2c(=O)n(-c3ncn(CCO)n3)c(C(O)O)nc12,5670120_19088805_6660936
0.852,N=C(CN1CC[C@H](O)C1)n1c(C(O)O)nc2nc(N)ccc2c1=O,39066311_203414649_6660936
0.818,Cc1cnn2c1ncc1c(=O)n(C(=N)CN3CC[C@H](O)C3)c([C@H](N)CO)nc12,39083799_203414649_895342
0.747,NC1CC(O)(c2nc3[nH][nH]c(=O)c3c(=O)n2C2CN(CCO)C2)C1,19737344_82601602_114118812
0.867,NC(=O)C[C@@H](N)c1nc2ccc(C(=O)O)cc2c(=O)n1CCN1CCNC1=O,33494531_164791_1529313
0.854,Cc1ccc2c(=O)n(C(=O)CN3CCOCC3)c(CNC=O)nc2n1,2585538_20436848_1733657
0.755,N[C@@H](CO)Cc1nc2[nH][nH]c(=O)c2c(=O)n1CCN1CCNC1=O,19737344_164791_4181821
0.76,Cn1ncc2nc([C@@H](CN)CO)n(C(=N)CN3CC[C@H](O)C3)c(=O)c21,2534273_203414649_12502811
0.729,N=C(N)NCc1nc2nc(N)ncc2c(=O)n1C1CN(CCO)C1,31613702_82601602_895314
0.762,Nc1nc2c(=O)n(C3CN(CCO)C3)c(C3(O)CC(N)C3)nc2c(=O)[nH]1,4876898_82601602_114118812
0.829,Cc1nc2ncc3c(=O)n(C(=O)CN4CCOCC4)c([C@@H](O)CN)nc3n2n1,49474298_20436848_2034711
0.893,COc1cc2nc([C@@H](O)CN)n(C(=O)CN3CCOCC3)c(=O)c2cn1,95635282_20436848_2034711
0.8,COC(=O)c1ccc2c(=O)n(C(=N)CN3CC[C@H](O)C3)c([C@@H](CN)CO)nc2c1,14985559_203414649_12502811
0.83,Cn1cc2nc([C@@H](O)CN)n(C(=O)CN3CCOCC3)c(=O)c2n1,2534276_20436848_2034711
0.774,COc1cccc2c(=O)n(C(=O)CN3CCOCC3)c([C@H]3CNC[C@H]3O)nc12,389612_20436848_14507981
0.847,COc1cnc2nc([C@H](N)CCN)n(C(=O)CN3CCOCC3)c(=O)c2n1,95757573_20436848_53122793
0.838,CC(=O)Nc1ccc2nc([C@H](N)CO)n(-c3nnn(CC(=O)O)n3)c(=O)c2c1,4640612_4294607_895342
0.65,N[C@H](CCO)c1nc2cc3c(cc2c(=O)n1[C@@H]1CC[C@@H](O)[C@@H]1O)OCO3,3888941_34071169_1742215
0.805,N[C@H](CO)c1nc2nc3ncnn3cc2c(=O)n1C(=O)[C@@H]1CNCCC1=O,211735994_100191301_895342
0.648,NC[C@@H](CO)c1nc2cc3c(cc2c(=O)n1[C@@H]1CC[C@@H](O)[C@@H]1O)OCO3,3888941_34071169_12502811
0.863,NC[C@H](O)c1nc2ccc3cn[nH]c3c2c(=O)n1C1=NC(=O)C2=NC=NC2=N1,112588_3640894_2034711
0.775,CC(=O)Nc1ccc2nc([C@@H](N)CCO)n(C(=O)CS(C)(=O)=O)c(=O)c2c1,4640612_2165154_895146
0.778,C[C@](N)(CO)c1nc2c(=O)[nH]c(=O)[nH]c2c(=O)n1C[C@@H]1CNCCO1,1861052_1296004_2042820
0.789,COc1ccc2nc([C@H](N)CO)n([C@@H]3CN(C)C[C@H]3O)c(=O)c2c1,1715572_34278490_895342
0.789,CN(C)C[C@@H](O)Cn1c([C@@H](CN)CO)nc2c(=O)[nH]c(=O)[nH]c2c1=O,1861052_19255181_12502811
0.758,N[C@H](CCO)c1nc2ccc(O)cc2c(=O)n1C(=O)[C@H]1CCCNC1=O,2166823_5382647_1742215
0.682,O=C(O)CCNC(=O)Cn1c([C@H]2CNC[C@@H]2O)nc2cc3c(cc2c1=O)OCO3,3888941_1637970_14507983
